NAME,TAXON_NAME,ACTIVE_DATA_ENTRY,TAXON_GROUP_CLASS,FAMILY,RANK,MAITLAND_CODE,CEH_CODE,CEH_NAME,AQEM_CODE,NBN_CODE,RED_BOOK_TEXT,AUTHORITY,ALT_TAXONNAME_1,ALT_TAXONNAME_2,ALT_TAXONNAME_3,LAMM_ACID_SENS,LAMM_WEIGHTING,LAMM_TAXON,LAMM_TL,AWIC_A,AWIC_B,AWIC_C,AWIC_TAXON,BMWP,WHPT_P,WHPT_A,WHPT_B,WHPT_C,WHPT_D,PSI_GROUP,EPSI_WEIGHT_TL5,EPSI_WEIGHT_FAM,LIFE_GROUP,SPEAR_SPECIES,TL5_TAXON,TL4_TAXON,TL3_TAXON,TL2_TAXON,TL1_TAXON,TL2_5_TAXON,TL2_5_ORDER,ECN_TL,DISPLAY_GROUP,ENTRY_SCREEN,CHANGED_ON,CHANGED_BY,GROUP_NAME,REMOVED
4938,Forcipomyia (Euprojoannisia) palustris,T,Diptera,Ceratopogonidae,Species,50350196,503501B2,Forcipomyia (Euprojoannisia) palustris,,,,"(Meigen, 1804)",,,,,,,F,,,,,0,5.5,5.4,5.5,5.5,5.5,,,,,F,Ceratopogonidae,Ceratopogonidae,Ceratopogonidae,Ceratopogonidae,,Ceratopogonidae,,F,,,13/10/2015 10:23,SYS_GR,DEFAULT,F
4939,Forcipomyia (Euprojoannisia) phlebotomoides,T,Diptera,Ceratopogonidae,Species,50350197,503501B3,Forcipomyia (Euprojoannisia) phlebotomoides,,,,"Bangerter, 1933",,,,,,,F,,,,,0,5.5,5.4,5.5,5.5,5.5,,,,,F,Ceratopogonidae,Ceratopogonidae,Ceratopogonidae,Ceratopogonidae,,Ceratopogonidae,,F,,,13/10/2015 10:23,SYS_GR,DEFAULT,F
4940,Atrichopogon,T,Diptera,Ceratopogonidae,Genus,50351300,50351300,Atrichopogon,,NBNSYS0000130681,,"Kieffer, 1906",,,,,,,F,,,,,0,5.5,5.4,5.5,5.5,5.5,,,,,F,Ceratopogonidae,Ceratopogonidae,Ceratopogonidae,Ceratopogonidae,,Ceratopogonidae,,F,,,13/10/2015 10:23,SYS_GR,DEFAULT,F
4941,Atrichopogon forcipatus,T,Diptera,Ceratopogonidae,Species,50351301,50351362,Atrichopogon (Psilokempia) forcipatus,15038,NBNSYS0100001859,,"(Winnertz, 1852)",Atrichopogon (Psilokempia) forcipatus,,,,,,F,,,,,0,5.5,5.4,5.5,5.5,5.5,,,,,F,Ceratopogonidae,Ceratopogonidae,Ceratopogonidae,Ceratopogonidae,,Ceratopogonidae,,F,,,13/10/2015 10:23,SYS_GR,DEFAULT,F
4942,Atrichopogon (Atrichopogon),T,Diptera,Ceratopogonidae,Subgenus,50351310,50351310,Atrichopogon (Atrichopogon),,NBNSYS0100009578,,,,,,,,,F,,,,,0,5.5,5.4,5.5,5.5,5.5,,,,,F,Ceratopogonidae,Ceratopogonidae,Ceratopogonidae,Ceratopogonidae,,Ceratopogonidae,,F,,,13/10/2015 10:23,SYS_GR,DEFAULT,F
4943,Atrichopogon aethiops,T,Diptera,Ceratopogonidae,Species,50351311,50351311,Atrichopogon (Atrichopogon) aethiops,18834,NBNSYS0000027172,,"(Goetghebuer, 1920)",Atrichopogon (Atrichopogon) aethiops,,,,,,F,,,,,0,5.5,5.4,5.5,5.5,5.5,,,,,F,Ceratopogonidae,Ceratopogonidae,Ceratopogonidae,Ceratopogonidae,,Ceratopogonidae,,F,,,13/10/2015 10:23,SYS_GR,DEFAULT,F
4944,Atrichopogon appendiculatus,T,Diptera,Ceratopogonidae,Species,50351312,50351361,Atrichopogon (Psilokempia) appendiculatus,18835,NBNSYS0000027173,,"(Goetghebuer, 1920)",Atrichopogon (Psilokempia) appendiculatus,,,,,,F,,,,,0,5.5,5.4,5.5,5.5,5.5,,,,,F,Ceratopogonidae,Ceratopogonidae,Ceratopogonidae,Ceratopogonidae,,Ceratopogonidae,,F,,,13/10/2015 10:23,SYS_GR,DEFAULT,F
4945,Atrichopogon brunnipes,T,Diptera,Ceratopogonidae,Species,50351313,50351313,Atrichopogon (Atrichopogon) brunnipes,15037,NBNSYS0000027174,,"(Meigen, 1804)",Atrichopogon (Atrichopogon) brunnipes,,,,,,F,,,,,0,5.5,5.4,5.5,5.5,5.5,,,,,F,Ceratopogonidae,Ceratopogonidae,Ceratopogonidae,Ceratopogonidae,,Ceratopogonidae,,F,,,13/10/2015 10:23,SYS_GR,DEFAULT,F
4946,Atrichopogon fuscus,T,Diptera,Ceratopogonidae,Species,50351314,50351314,Atrichopogon (Atrichopogon) fuscus,10811,NBNSYS0000027175,,"(Meigen, 1804)",Atrichopogon (Atrichopogon) fuscus,,,,,,F,,,,,0,5.5,5.4,5.5,5.5,5.5,,,,,F,Ceratopogonidae,Ceratopogonidae,Ceratopogonidae,Ceratopogonidae,,Ceratopogonidae,,F,,,13/10/2015 10:23,SYS_GR,DEFAULT,F
4947,Atrichopogon hamifer,F,Diptera,Ceratopogonidae,Species,50351315,,,,NBNSYS0000027176,,"(Goetghebuer, 1920)",,,,,,,F,,,,,0,5.5,5.4,5.5,5.5,5.5,,,,,F,Ceratopogonidae,Ceratopogonidae,Ceratopogonidae,Ceratopogonidae,,Ceratopogonidae,,F,,,13/10/2015 10:23,SYS_GR,DEFAULT,F
4948,Atrichopogon lucorum,T,Diptera,Ceratopogonidae,Species,50351316,50351333,Atrichopogon (Meloehelea) lucorum,10814,NBNSYS0000027177,,"(Meigen, 1818)",Atrichopogon (Meloehelea) lucorum,,,,,,F,,,,,0,5.5,5.4,5.5,5.5,5.5,,,,,F,Ceratopogonidae,Ceratopogonidae,Ceratopogonidae,Ceratopogonidae,,Ceratopogonidae,,F,,,13/10/2015 10:23,SYS_GR,DEFAULT,F
4949,Atrichopogon minutus,T,Diptera,Ceratopogonidae,Species,50351317,50351317,Atrichopogon (Atrichopogon) minutus,15041,NBNSYS0000027178,,"(Meigen, 1830)",Atrichopogon (Atrichopogon) minutus,,,,,,F,,,,,0,5.5,5.4,5.5,5.5,5.5,,,,,F,Ceratopogonidae,Ceratopogonidae,Ceratopogonidae,Ceratopogonidae,,Ceratopogonidae,,F,,,13/10/2015 10:23,SYS_GR,DEFAULT,F
4950,Atrichopogon pavidus,T,Diptera,Ceratopogonidae,Species,50351318,50351318,Atrichopogon (Atrichopogon) pavidus,15042,NBNSYS0000027179,,"(Winnertz, 1852)",Atrichopogon (Atrichopogon) pavidus,,,,,,F,,,,,0,5.5,5.4,5.5,5.5,5.5,,,,,F,Ceratopogonidae,Ceratopogonidae,Ceratopogonidae,Ceratopogonidae,,Ceratopogonidae,,F,,,13/10/2015 10:23,SYS_GR,DEFAULT,F
4951,Atrichopogon pollinivorus,F,Diptera,Ceratopogonidae,Species,50351319,,,18840,NBNSYS0000027180,,"Downes, 1955",,,,,,,F,,,,,0,5.5,5.4,5.5,5.5,5.5,,,,,F,Ceratopogonidae,Ceratopogonidae,Ceratopogonidae,Ceratopogonidae,,Ceratopogonidae,,F,,,13/10/2015 10:23,SYS_GR,DEFAULT,F
4952,Atrichopogon rostratus,T,Diptera,Ceratopogonidae,Species,50351321,50351341,Atrichopogon (Lophomyidium) rostratus,15043,NBNSYS0000027181,,"(Winnertz, 1852)",Atrichopogon (Lophomyidium) rostratus,,,,,,F,,,,,0,5.5,5.4,5.5,5.5,5.5,,,,,F,Ceratopogonidae,Ceratopogonidae,Ceratopogonidae,Ceratopogonidae,,Ceratopogonidae,,F,,,13/10/2015 10:23,SYS_GR,DEFAULT,F
4953,Atrichopogon trifasciatus,F,Diptera,Ceratopogonidae,Species,50351322,,,,NBNSYS0000027182,,Kieffer,,,,,,,F,,,,,0,5.5,5.4,5.5,5.5,5.5,,,,,F,Ceratopogonidae,Ceratopogonidae,Ceratopogonidae,Ceratopogonidae,,Ceratopogonidae,,F,,,13/10/2015 10:23,SYS_GR,DEFAULT,F
4954,Atrichopogon winnertzi,T,Diptera,Ceratopogonidae,Species,50351323,50351331,Atrichopogon (Meloehelea) winnertzi,18838,NBNSYS0000027183,,"Goetghebuer, 1922",Atrichopogon (Meloehelea) winnertzi,Atrichopogon meloesugans,,,,,F,,,,,0,5.5,5.4,5.5,5.5,5.5,,,,,F,Ceratopogonidae,Ceratopogonidae,Ceratopogonidae,Ceratopogonidae,,Ceratopogonidae,,F,,,13/10/2015 10:23,SYS_GR,DEFAULT,F
4955,Atrichopogon (Meloehelea),T,Diptera,Ceratopogonidae,Subgenus,50351330,50351330,Atrichopogon (Meloehelea),,NBNSYS0100009579,,,Atrichopogon (Meloehelea) winnertzi,,,,,,F,,,,,0,5.5,5.4,5.5,5.5,5.5,,,,,F,Ceratopogonidae,Ceratopogonidae,Ceratopogonidae,Ceratopogonidae,,Ceratopogonidae,,F,,,13/10/2015 10:23,SYS_GR,DEFAULT,F
4956,Atrichopogon meloesugans,T,Diptera,Ceratopogonidae,Species,50351331,50351331,Atrichopogon (Meloehelea) winnertzi,,NBNSYS0000027184,,"Kieffer, 1922",Atrichopogon (Meloehelea) winnertzi,Atrichopogon winnertzi,,,,,F,,,,,0,5.5,5.4,5.5,5.5,5.5,,,,,F,Ceratopogonidae,Ceratopogonidae,Ceratopogonidae,Ceratopogonidae,,Ceratopogonidae,,F,,,13/10/2015 10:23,SYS_GR,DEFAULT,F
4957,Atrichopogon oedemerarum,T,Diptera,Ceratopogonidae,Species,50351332,50351332,Atrichopogon (Meloehelea) oedemerarum,10816,NBNSYS0000027185,,Storå1939,Atrichopogon (Meloehelea) oedemerarum,,,,,,F,,,,,0,5.5,5.4,5.5,5.5,5.5,,,,,F,Ceratopogonidae,Ceratopogonidae,Ceratopogonidae,Ceratopogonidae,,Ceratopogonidae,,F,,,13/10/2015 10:23,SYS_GR,DEFAULT,F
4958,Atrichopogon (Lophomyidium),T,Diptera,Ceratopogonidae,Subgenus,50351340,50351340,Atrichopogon (Lophomyidium),,,,,,,,,,,F,,,,,0,5.5,5.4,5.5,5.5,5.5,,,,,F,Ceratopogonidae,Ceratopogonidae,Ceratopogonidae,Ceratopogonidae,,Ceratopogonidae,,F,,,13/10/2015 10:23,SYS_GR,DEFAULT,F
4959,Atrichopogon (Psammopogon),T,Diptera,Ceratopogonidae,Subgenus,50351350,50351350,Atrichopogon (Psammopogon),,,,,,,,,,,F,,,,,0,5.5,5.4,5.5,5.5,5.5,,,,,F,Ceratopogonidae,Ceratopogonidae,Ceratopogonidae,Ceratopogonidae,,Ceratopogonidae,,F,,,13/10/2015 10:23,SYS_GR,DEFAULT,F
4960,Atrichopogon (Psammopogon) muelleri,T,Diptera,Ceratopogonidae,Species,50351352,50351352,Atrichopogon (Psammopogon) muelleri,,,,"(Kieffer in Müller, 1905)",,,,,,,F,,,,,0,5.5,5.4,5.5,5.5,5.5,,,,,F,Ceratopogonidae,Ceratopogonidae,Ceratopogonidae,Ceratopogonidae,,Ceratopogonidae,,F,,,13/10/2015 10:23,SYS_GR,DEFAULT,F
4961,Atrichopogon (Psilokempia),T,Diptera,Ceratopogonidae,Subgenus,50351360,50351360,Atrichopogon (Psilokempia),,,,,,,,,,,F,,,,,0,5.5,5.4,5.5,5.5,5.5,,,,,F,Ceratopogonidae,Ceratopogonidae,Ceratopogonidae,Ceratopogonidae,,Ceratopogonidae,,F,,,13/10/2015 10:23,SYS_GR,DEFAULT,F
4962,Dasyhelea,T,Diptera,Ceratopogonidae,Genus,50351600,50351600,Dasyhelea,,NBNSYS0000132261,,"Kieffer, 1911",,,,,,,F,,,,,0,5.5,5.4,5.5,5.5,5.5,,,,,F,Ceratopogonidae,Ceratopogonidae,Ceratopogonidae,Ceratopogonidae,,Ceratopogonidae,,F,,,13/10/2015 10:23,SYS_GR,DEFAULT,F
4963,Dasyhelea aestiva,F,Diptera,Ceratopogonidae,Species,50351601,,,,NBNSYS0100011226,,"(Winnertz, 1852)",,,,,,,F,,,,,0,5.5,5.4,5.5,5.5,5.5,,,,,F,Ceratopogonidae,Ceratopogonidae,Ceratopogonidae,Ceratopogonidae,,Ceratopogonidae,,F,,,13/10/2015 10:23,SYS_GR,DEFAULT,F
4964,Dasyhelea bensoni,T,Diptera,Ceratopogonidae,Species,50351602,50351621,Dasyhelea (Dasyhelea) bensoni,18825,NBNSYS0000027186,,"Edwards, 1933",Dasyhelea (Dasyhelea) bensoni,,,,,,F,,,,,0,5.5,5.4,5.5,5.5,5.5,,,,,F,Ceratopogonidae,Ceratopogonidae,Ceratopogonidae,Ceratopogonidae,,Ceratopogonidae,,F,,,13/10/2015 10:23,SYS_GR,DEFAULT,F
4965,Dasyhelea dufouri,T,Diptera,Ceratopogonidae,Species,50351603,50351622,Dasyhelea (Dasyhelea) dufouri,7538,NBNSYS0000027188,,"(Laboulbène, 1869)",Dasyhelea (Dasyhelea) dufouri,,,,,,F,,,,,0,5.5,5.4,5.5,5.5,5.5,,,,,F,Ceratopogonidae,Ceratopogonidae,Ceratopogonidae,Ceratopogonidae,,Ceratopogonidae,,F,,,13/10/2015 10:23,SYS_GR,DEFAULT,F
4966,Dasyhelea flavifrons,T,Diptera,Ceratopogonidae,Species,50351604,50351623,Dasyhelea (Dasyhelea) flavifrons,18828,NBNSYS0000027189,,"(Guérin-Ménéville, 1833)",Dasyhelea (Dasyhelea) flavifrons,,,,,,F,,,,,0,5.5,5.4,5.5,5.5,5.5,,,,,F,Ceratopogonidae,Ceratopogonidae,Ceratopogonidae,Ceratopogonidae,,Ceratopogonidae,,F,,,13/10/2015 10:23,SYS_GR,DEFAULT,F
4967,Dasyhelea flaviventris,T,Diptera,Ceratopogonidae,Species,50351605,50351641,Dasyhelea (Prokempia) flaviventris,10799,NBNSYS0000027190,,"(Goetghebuer, 1910)",Dasyhelea (Prokempia) flaviventris,,,,,,F,,,,,0,5.5,5.4,5.5,5.5,5.5,,,,,F,Ceratopogonidae,Ceratopogonidae,Ceratopogonidae,Ceratopogonidae,,Ceratopogonidae,,F,,,13/10/2015 10:23,SYS_GR,DEFAULT,F
4968,Dasyhelea flavoscutellata,T,Diptera,Ceratopogonidae,Species,50351606,50351652,Dasyhelea (Pseudoculicoides) flavoscutellata,15250,NBNSYS0000027191,,"(Zetterstedt, 1850)",Dasyhelea (Pseudoculicoides) flavoscutellata,,,,,,F,,,,,0,5.5,5.4,5.5,5.5,5.5,,,,,F,Ceratopogonidae,Ceratopogonidae,Ceratopogonidae,Ceratopogonidae,,Ceratopogonidae,,F,,,13/10/2015 10:23,SYS_GR,DEFAULT,F
4969,Dasyhelea holosericea,T,Diptera,Ceratopogonidae,Species,50351607,50351662,Dasyhelea (Sebessia) holosericea,15251,NBNSYS0000027192,,(Meigen),Dasyhelea (Sebessia) holosericea,,,,,,F,,,,,0,5.5,5.4,5.5,5.5,5.5,,,,,F,Ceratopogonidae,Ceratopogonidae,Ceratopogonidae,Ceratopogonidae,,Ceratopogonidae,,F,,,13/10/2015 10:23,SYS_GR,DEFAULT,F
4970,Dasyhelea lithotelmatica,F,Diptera,Ceratopogonidae,Species,50351608,,,,NBNSYS0000145704,,"Strenzke, 1950", ,,,,,,F,,,,,0,5.5,5.4,5.5,5.5,5.5,,,,,F,Ceratopogonidae,Ceratopogonidae,Ceratopogonidae,Ceratopogonidae,,Ceratopogonidae,,F,,,13/10/2015 10:23,SYS_GR,DEFAULT,F
4971,Dasyhelea notata,T,Diptera,Ceratopogonidae,Species,50351609,50351633,Dasyhelea (Dicryptoscena) notata,15252,NBNSYS0000027194,,"Goetghebuer, 1920",Dasyhelea (Dicryptoscena) notata,,,,,,F,,,,,0,5.5,5.4,5.5,5.5,5.5,,,,,F,Ceratopogonidae,Ceratopogonidae,Ceratopogonidae,Ceratopogonidae,,Ceratopogonidae,,F,,,13/10/2015 10:23,SYS_GR,DEFAULT,F
4972,Dasyhelea palustris,F,Diptera,Ceratopogonidae,Species,50351611,,,,NBNSYS0100011227,,Meigen, ,,,,,,F,,,,,0,5.5,5.4,5.5,5.5,5.5,,,,,F,Ceratopogonidae,Ceratopogonidae,Ceratopogonidae,Ceratopogonidae,,Ceratopogonidae,,F,,,13/10/2015 10:23,SYS_GR,DEFAULT,F
4973,Dasyhelea polita,F,Diptera,Ceratopogonidae,Species,50351612,,,,NBNSYS0000027195,,"Edwards, 1921", ,,,,,,F,,,,,0,5.5,5.4,5.5,5.5,5.5,,,,,F,Ceratopogonidae,Ceratopogonidae,Ceratopogonidae,Ceratopogonidae,,Ceratopogonidae,,F,,,13/10/2015 10:23,SYS_GR,DEFAULT,F
4974,Dasyhelea saxicola,T,Diptera,Ceratopogonidae,Species,50351613,50351624,Dasyhelea (Dasyhelea) saxicola,10804,NBNSYS0000027193,RedList GB post94-NT,"(Edwards, 1929)",Dasyhelea (Dasyhelea) saxicola,,,,,,F,,,,,0,5.5,5.4,5.5,5.5,5.5,,,,,F,Ceratopogonidae,Ceratopogonidae,Ceratopogonidae,Ceratopogonidae,,Ceratopogonidae,,F,,,13/10/2015 10:23,SYS_GR,DEFAULT,F
4975,Dasyhelea scutellaris,F,Diptera,Ceratopogonidae,Species,50351614,,,18833,NBNSYS0100011228,,Kieffer,,,,,,,F,,,,,0,5.5,5.4,5.5,5.5,5.5,,,,,F,Ceratopogonidae,Ceratopogonidae,Ceratopogonidae,Ceratopogonidae,,Ceratopogonidae,,F,,,13/10/2015 10:23,SYS_GR,DEFAULT,F
4976,Dasyhelea scutellata,F,Diptera,Ceratopogonidae,Species,50351615,,,15254,NBNSYS0000027197,,"(Meigen, 1830)",,,,,,,F,,,,,0,5.5,5.4,5.5,5.5,5.5,,,,,F,Ceratopogonidae,Ceratopogonidae,Ceratopogonidae,Ceratopogonidae,,Ceratopogonidae,,F,,,13/10/2015 10:23,SYS_GR,DEFAULT,F
4977,Dasyhelea semistriata,F,Diptera,Ceratopogonidae,Species,50351616,,,10805,NBNSYS0100011229,,Goetghebuer,,,,,,,F,,,,,0,5.5,5.4,5.5,5.5,5.5,,,,,F,Ceratopogonidae,Ceratopogonidae,Ceratopogonidae,Ceratopogonidae,,Ceratopogonidae,,F,,,13/10/2015 10:23,SYS_GR,DEFAULT,F
4978,Dasyhelea sericata,F,Diptera,Ceratopogonidae,Species,50351617,,,15255,NBNSYS0100011230,,Winnertz,,,,,,,F,,,,,0,5.5,5.4,5.5,5.5,5.5,,,,,F,Ceratopogonidae,Ceratopogonidae,Ceratopogonidae,Ceratopogonidae,,Ceratopogonidae,,F,,,13/10/2015 10:23,SYS_GR,DEFAULT,F
4979,Dasyhelea versicolor,F,Diptera,Ceratopogonidae,Species,50351618,,,15256,NBNSYS0000027198,,"(Winnertz, 1852)",,,,,,,F,,,,,0,5.5,5.4,5.5,5.5,5.5,,,,,F,Ceratopogonidae,Ceratopogonidae,Ceratopogonidae,Ceratopogonidae,,Ceratopogonidae,,F,,,13/10/2015 10:23,SYS_GR,DEFAULT,F
4980,Dasyhelea (Dasyhelea),T,Diptera,Ceratopogonidae,Subgenus,50351620,50351620,Dasyhelea (Dasyhelea),,,,,,,,,,,F,,,,,0,5.5,5.4,5.5,5.5,5.5,,,,,F,Ceratopogonidae,Ceratopogonidae,Ceratopogonidae,Ceratopogonidae,,Ceratopogonidae,,F,,,13/10/2015 10:23,SYS_GR,DEFAULT,F
4981,Dasyhelea (Dicryptoscena),T,Diptera,Ceratopogonidae,Subgenus,50351630,50351630,Dasyhelea (Dicryptoscena),,,,,,,,,,,F,,,,,0,5.5,5.4,5.5,5.5,5.5,,,,,F,Ceratopogonidae,Ceratopogonidae,Ceratopogonidae,Ceratopogonidae,,Ceratopogonidae,,F,,,13/10/2015 10:23,SYS_GR,DEFAULT,F
4982,Dasyhelea (Dicryptoscena) modesta,T,Diptera,Ceratopogonidae,Species,50351632,50351632,Dasyhelea (Dicryptoscena) modesta,,,,"(Winnertz, 1852)",,,,,,,F,,,,,0,5.5,5.4,5.5,5.5,5.5,,,,,F,Ceratopogonidae,Ceratopogonidae,Ceratopogonidae,Ceratopogonidae,,Ceratopogonidae,,F,,,13/10/2015 10:23,SYS_GR,DEFAULT,F
4983,Dasyhelea (Prokempia),T,Diptera,Ceratopogonidae,Subgenus,50351640,50351640,Dasyhelea (Prokempia),,,,,,,,,,,F,,,,,0,5.5,5.4,5.5,5.5,5.5,,,,,F,Ceratopogonidae,Ceratopogonidae,Ceratopogonidae,Ceratopogonidae,,Ceratopogonidae,,F,,,13/10/2015 10:23,SYS_GR,DEFAULT,F
4984,Dasyhelea (Prokempia) biunguis,T,Diptera,Ceratopogonidae,Species,50351642,50351642,Dasyhelea (Prokempia) biunguis,,,,"Kieffer, 1925",,,,,,,F,,,,,0,5.5,5.4,5.5,5.5,5.5,,,,,F,Ceratopogonidae,Ceratopogonidae,Ceratopogonidae,Ceratopogonidae,,Ceratopogonidae,,F,,,13/10/2015 10:23,SYS_GR,DEFAULT,F
4985,Dasyhelea (Pseudoculicoides),T,Diptera,Ceratopogonidae,Subgenus,50351650,50351650,Dasyhelea (Pseudoculicoides),,,,,,,,,,,F,,,,,0,5.5,5.4,5.5,5.5,5.5,,,,,F,Ceratopogonidae,Ceratopogonidae,Ceratopogonidae,Ceratopogonidae,,Ceratopogonidae,,F,,,13/10/2015 10:23,SYS_GR,DEFAULT,F
4986,Dasyhelea (Pseudoculicoides) corinneae,T,Diptera,Ceratopogonidae,Species,50351651,50351651,Dasyhelea (Pseudoculicoides) corinneae,,,,"Gosseries, 1991",,,,,,,F,,,,,0,5.5,5.4,5.5,5.5,5.5,,,,,F,Ceratopogonidae,Ceratopogonidae,Ceratopogonidae,Ceratopogonidae,,Ceratopogonidae,,F,,,13/10/2015 10:23,SYS_GR,DEFAULT,F
4987,Dasyhelea (Sebessia),T,Diptera,Ceratopogonidae,Subgenus,50351660,50351660,Dasyhelea (Sebessia),,,,,,,,,,,F,,,,,0,5.5,5.4,5.5,5.5,5.5,,,,,F,Ceratopogonidae,Ceratopogonidae,Ceratopogonidae,Ceratopogonidae,,Ceratopogonidae,,F,,,13/10/2015 10:23,SYS_GR,DEFAULT,F
4988,Dasyhelea (Sebessia) acuminata,T,Diptera,Ceratopogonidae,Species,50351661,50351661,Dasyhelea (Sebessia) acuminata,,,,"Kieffer, 1919",,,,,,,F,,,,,0,5.5,5.4,5.5,5.5,5.5,,,,,F,Ceratopogonidae,Ceratopogonidae,Ceratopogonidae,Ceratopogonidae,,Ceratopogonidae,,F,,,13/10/2015 10:23,SYS_GR,DEFAULT,F
4989,Paradasyhelea,F,Diptera,Ceratopogonidae,Genus,50351900,,,,NBNSYS0100014168,,,,,,,,,F,,,,,0,5.5,5.4,5.5,5.5,5.5,,,,,F,Ceratopogonidae,Ceratopogonidae,Ceratopogonidae,Ceratopogonidae,,Ceratopogonidae,,F,,,13/10/2015 10:23,SYS_GR,DEFAULT,F
4990,Paradasyhelea albipunctata,F,Diptera,Ceratopogonidae,Species,50351901,,,,NBNSYS0100014169,,W and L,,,,,,,F,,,,,0,5.5,5.4,5.5,5.5,5.5,,,,,F,Ceratopogonidae,Ceratopogonidae,Ceratopogonidae,Ceratopogonidae,,Ceratopogonidae,,F,,,13/10/2015 10:23,SYS_GR,DEFAULT,F
4991,Paradasyhelea minuta,F,Diptera,Ceratopogonidae,Species,50351902,,,,NBNSYS0100014170,,W and L,,,,,,,F,,,,,0,5.5,5.4,5.5,5.5,5.5,,,,,F,Ceratopogonidae,Ceratopogonidae,Ceratopogonidae,Ceratopogonidae,,Ceratopogonidae,,F,,,13/10/2015 10:23,SYS_GR,DEFAULT,F
4992,Alluaudomyia,T,Diptera,Ceratopogonidae,Genus,50352000,50352000,Alluaudomyia,,NHMSYS0000078673,,"Kieffer, 1913",,,,,,,F,,,,,0,5.5,5.4,5.5,5.5,5.5,,,,,F,Ceratopogonidae,Ceratopogonidae,Ceratopogonidae,Ceratopogonidae,,Ceratopogonidae,,F,,,13/10/2015 10:23,SYS_GR,DEFAULT,F
4993,Alluaudomyia splendida,T,Diptera,Ceratopogonidae,Species,50352001,50352002,Alluaudomyia riparia,10719,NBNSYS0100009299,,Winnertz,Alluaudomyia riparia,,,,,,F,,,,,0,5.5,5.4,5.5,5.5,5.5,,,,,F,Ceratopogonidae,Ceratopogonidae,Ceratopogonidae,Ceratopogonidae,,Ceratopogonidae,,F,,,13/10/2015 10:23,SYS_GR,DEFAULT,F
4994,Culicoides,T,Diptera,Ceratopogonidae,Genus,50352100,50352100,Culicoides,,NBNSYS0000132121,,"Latreille, 1809",,,,,,,F,,,,,0,5.5,5.4,5.5,5.5,5.5,,,,,F,Ceratopogonidae,Ceratopogonidae,Ceratopogonidae,Ceratopogonidae,,Ceratopogonidae,,F,,,13/10/2015 10:23,SYS_GR,DEFAULT,F
4995,Culicoides cameroni,T,Diptera,Ceratopogonidae,Species,50352101,5035216K,Culicoides (Oecacta) cameroni,10732,NBNSYS0000027244,,"Campbell and Pelham-Clinton, 1960",Culicoides (Oecacta) cameroni,,,,,,F,,,,,0,5.5,5.4,5.5,5.5,5.5,,,,,F,Ceratopogonidae,Ceratopogonidae,Ceratopogonidae,Ceratopogonidae,,Ceratopogonidae,,F,,,13/10/2015 10:23,SYS_GR,DEFAULT,F
4996,Culicoides neglectus,F,Diptera,Ceratopogonidae,Species,50352102,,,,NBNSYS0100010977,,Winnertz, ,,,,,,F,,,,,0,5.5,5.4,5.5,5.5,5.5,,,,,F,Ceratopogonidae,Ceratopogonidae,Ceratopogonidae,Ceratopogonidae,,Ceratopogonidae,,F,,,13/10/2015 10:23,SYS_GR,DEFAULT,F
4997,Culicoides (Avaritia),T,Diptera,Ceratopogonidae,Subgenus,50352110,50352110,Culicoides (Avaritia),,NBNSYS0100010971,,,,,,,,,F,,,,,0,5.5,5.4,5.5,5.5,5.5,,,,,F,Ceratopogonidae,Ceratopogonidae,Ceratopogonidae,Ceratopogonidae,,Ceratopogonidae,,F,,,13/10/2015 10:23,SYS_GR,DEFAULT,F
4998,Culicoides chiopterus,T,Diptera,Ceratopogonidae,Species,50352111,50352111,Culicoides (Avaritia) chiopterus,10733,NBNSYS0000027199,,"(Meigen, 1830)",Culicoides (Avaritia) chiopterus,,,,,,F,,,,,0,5.5,5.4,5.5,5.5,5.5,,,,,F,Ceratopogonidae,Ceratopogonidae,Ceratopogonidae,Ceratopogonidae,,Ceratopogonidae,,F,,,13/10/2015 10:23,SYS_GR,DEFAULT,F
4999,Culicoides dewulfi,T,Diptera,Ceratopogonidae,Species,50352112,50352112,Culicoides (Avaritia) dewulfi,10737,NBNSYS0000027200,,"Goetghebuer, 1936",Culicoides (Avaritia) dewulfi,,,,,,F,,,,,0,5.5,5.4,5.5,5.5,5.5,,,,,F,Ceratopogonidae,Ceratopogonidae,Ceratopogonidae,Ceratopogonidae,,Ceratopogonidae,,F,,,13/10/2015 10:23,SYS_GR,DEFAULT,F
5000,Culicoides obsoletus,T,Diptera,Ceratopogonidae,Species,50352113,50352113,Culicoides (Avaritia) obsoletus,10756,NBNSYS0000027202,,"(Meigen, 1818)",Culicoides (Avaritia) obsoletus,,,,,,F,,,,,0,5.5,5.4,5.5,5.5,5.5,,,,,F,Ceratopogonidae,Ceratopogonidae,Ceratopogonidae,Ceratopogonidae,,Ceratopogonidae,,F,,,13/10/2015 10:23,SYS_GR,DEFAULT,F
5001,Culicoides scoticus,T,Diptera,Ceratopogonidae,Species,50352114,50352114,Culicoides (Avaritia) scoticus,10767,NBNSYS0000027203,,"Downes and Kettle, 1952",Culicoides (Oecacta) clastrieri,,,,,,F,,,,,0,5.5,5.4,5.5,5.5,5.5,,,,,F,Ceratopogonidae,Ceratopogonidae,Ceratopogonidae,Ceratopogonidae,,Ceratopogonidae,,F,,,13/10/2015 10:23,SYS_GR,DEFAULT,F
